logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.899,-1.028,-1.213,-1.419,-1.633,-1.848,-2.056,-2.24,-2.377,-2.432,-2.383,-2.252,-2.07,-1.859,-1.635,-1.401,-1.157,-0.901,-0.631
3.8,-0.683,-0.739,-0.803,-0.91,-1.053,-1.215,-1.38,-1.529,-1.635,-1.673,-1.633,-1.519,-1.355,-1.167,-0.963,-0.749,-0.525,-0.288,-0.041
3.85,-0.694,-0.69,-0.686,-0.684,-0.693,-0.727,-0.784,-0.845,-0.888,-0.895,-0.854,-0.766,-0.639,-0.485,-0.313,-0.126,0.073,0.287,0.516
3.9,-0.7,-0.689,-0.678,-0.651,-0.596,-0.508,-0.402,-0.302,-0.222,-0.154,-0.087,-0.01,0.084,0.197,0.33,0.481,0.647,0.832,1.034
3.95,-0.701,-0.691,-0.681,-0.656,-0.597,-0.479,-0.289,-0.039,0.216,0.424,0.572,0.681,0.772,0.862,0.961,1.074,1.203,1.353,1.523
4.0,-0.656,-0.664,-0.672,-0.66,-0.612,-0.501,-0.301,-0.004,0.359,0.718,1.006,1.211,1.35,1.453,1.54,1.629,1.729,1.846,1.984
4.05,-0.596,-0.606,-0.616,-0.624,-0.603,-0.519,-0.34,-0.052,0.331,0.759,1.169,1.51,1.75,1.911,2.026,2.118,2.206,2.302,2.415
4.1,-0.595,-0.591,-0.587,-0.577,-0.551,-0.487,-0.348,-0.103,0.253,0.685,1.149,1.588,1.951,2.218,2.398,2.524,2.624,2.716,2.816
4.15,-0.591,-0.584,-0.577,-0.563,-0.53,-0.454,-0.311,-0.092,0.211,0.604,1.06,1.54,1.997,2.375,2.652,2.841,2.977,3.085,3.186
4.2,-0.593,-0.582,-0.571,-0.554,-0.522,-0.45,-0.308,-0.078,0.231,0.595,1.01,1.478,1.967,2.424,2.804,3.078,3.27,3.412,3.527
4.25,-0.595,-0.582,-0.569,-0.551,-0.518,-0.45,-0.319,-0.1,0.217,0.609,1.03,1.473,1.943,2.429,2.883,3.243,3.505,3.696,3.84
4.3,-0.593,-0.58,-0.567,-0.546,-0.512,-0.448,-0.326,-0.118,0.191,0.593,1.047,1.516,1.973,2.455,2.934,3.359,3.694,3.937,4.123
