logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
3.75,-0.744,-0.877,-1.07,-1.278,-1.49,-1.698,-1.892,-2.049,-2.14,-2.127,-2.008,-1.808,-1.545,-1.23,-0.854,-0.429,0.017,0.451,0.851
3.8,-0.462,-0.53,-0.61,-0.733,-0.886,-1.049,-1.207,-1.334,-1.4,-1.389,-1.295,-1.133,-0.928,-0.692,-0.427,-0.119,0.243,0.656,1.086
3.85,-0.457,-0.45,-0.443,-0.444,-0.464,-0.51,-0.57,-0.621,-0.641,-0.614,-0.536,-0.413,-0.253,-0.065,0.148,0.386,0.658,0.976,1.338
3.9,-0.478,-0.449,-0.422,-0.377,-0.307,-0.212,-0.11,-0.018,0.06,0.134,0.216,0.314,0.434,0.581,0.752,0.949,1.172,1.427,1.716
3.95,-0.486,-0.458,-0.432,-0.382,-0.289,-0.135,0.081,0.337,0.574,0.759,0.895,1.006,1.111,1.226,1.361,1.519,1.704,1.916,2.155
4.0,-0.476,-0.457,-0.439,-0.397,-0.309,-0.146,0.108,0.442,0.808,1.139,1.391,1.572,1.706,1.821,1.937,2.067,2.217,2.392,2.591
4.05,-0.454,-0.441,-0.428,-0.398,-0.325,-0.176,0.075,0.429,0.845,1.269,1.646,1.941,2.151,2.306,2.434,2.555,2.683,2.827,2.989
4.1,-0.434,-0.421,-0.408,-0.38,-0.319,-0.19,0.038,0.375,0.795,1.252,1.702,2.101,2.417,2.65,2.819,2.955,3.08,3.205,3.342
4.15,-0.413,-0.396,-0.38,-0.354,-0.298,-0.182,0.025,0.334,0.732,1.185,1.659,2.123,2.533,2.857,3.094,3.269,3.407,3.529,3.65
4.2,-0.421,-0.39,-0.361,-0.322,-0.264,-0.155,0.036,0.323,0.695,1.126,1.596,2.084,2.55,2.958,3.278,3.509,3.679,3.815,3.934
